ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,performance
1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,79487.4
1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,77640.6
1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,78259.2
1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,79152.6
1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,80520.0
1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,75410.2
1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,75751.4
1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,77177.6
1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,78467.0
1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,77943.4
1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,78658.8
1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,79295.8
1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,80078.2
1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,76957.0
1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,77191.2
1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,79517.6
1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,80581.6
1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,78706.4
1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,80244.2
1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,78845.6
1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,81527.6
1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,78101.0
1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,79236.2
1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,77422.8
1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,79991.4
1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,79539.0
1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,80156.0
1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,80793.2
1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,81664.6
1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,79388.0
1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,80771.4
1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,81142.2
1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,82137.0
1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,80337.0
1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,82034.2
1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,81618.4
1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,83403.0
1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,70880.4
1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,70880.6
1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,73110.2
1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,74708.0
1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,73883.0
1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,74815.2
1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,74616.6
1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,76281.2
1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,73856.0
1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,75622.8
1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,75280.0
1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,76751.6
1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,74584.4
1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,76095.8
1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,76011.0
1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,77745.0
1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,74426.0
1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,74532.0
1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,76065.4
1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,77616.8
1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,77010.6
1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,77326.8
1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,78504.4
1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,79067.0
1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,76932.4
1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,77304.8
1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,78333.0
1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,79953.2
1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,77657.8
1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,79095.2
1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,79296.8
1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,79846.6
1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,77454.6
1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,77633.6
1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,79577.8
1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,81094.0
1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,80550.2
1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,81202.4
1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,82002.2
1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,82975.0
1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,80720.4
1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,80822.8
1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,83515.6
1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,1,84070.2
1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,82420.8
1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1,84017.2
1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,84011.4
1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,84384.4
1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,80461.0
1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,82173.4
1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,80995.2
1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,82520.4
1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,82374.6
1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,84010.2
1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,1,84964.0
1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,85401.2
1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,80900.4
1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,83656.0
1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,84773.6
1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,85417.4
1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,82629.4
1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,85743.0
1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,84266.4
1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,87292.0
1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,73115.8
1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,73209.0
1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,73910.0
1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,76714.2
1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,76106.2
1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,75739.0
1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,77440.8
1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,78429.6
1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,75969.2
1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,76514.0
1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,77314.0
1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,77646.6
1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,76646.6
1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,78197.8
1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,78103.4
1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,79870.2
1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,79918.4
1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,79890.0
1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,81707.2
1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,83093.2
1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,82489.0
1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,83116.4
1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,84113.4
1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,84770.4
1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,82570.8
1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,83941.2
1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,83264.6
1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,85596.2
1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,83259.2
1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,84742.6
1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,84851.8
1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,86507.0
1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,76322.6
1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,76556.4
1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,77944.8
1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,78474.4
1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,78939.4
1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,79628.4
1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,80310.4
1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,81168.2
1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,82942.2
1,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,82717.8
1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,85355.8
1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,86777.8
1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,84280.4
1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,86052.8
1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,86045.6
1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,87575.6
1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,77841.4
1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,80513.0
1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,79345.2
1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,80851.0
1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,85607.0
1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,85889.0
1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,85839.6
1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,87518.2
1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,80290.4
1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,81653.4
1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,86084.4
1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,87436.8
1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,81057.2
1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,87894.0
1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,82673.4
1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,89340.4
1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,70912.4
1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,69801.2
1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,73061.8
1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,74702.4
1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,73934.0
1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,73732.2
1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,75428.6
1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,76388.4
1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,73862.4
1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,75596.4
1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,75321.6
1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,76683.4
1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,74588.0
1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,76137.8
1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,76061.0
1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,77873.8
1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,73492.0
1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,74507.8
1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,75922.2
1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,77679.6
1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,76950.0
1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,77351.4
1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,78629.8
1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,78855.4
1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,76114.4
1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,78640.0
1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,78321.6
1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,79838.6
1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,77660.4
1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,79105.6
1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,79306.6
1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,80722.8
1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,73106.6
1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,73196.4
1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,75126.0
1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,76694.0
1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,75952.8
1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,76818.8
1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,77490.0
1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,78381.6
1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,76521.4
1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,76359.0
1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,79127.8
1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,80486.8
1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,77899.2
1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,79534.0
1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,79571.8
1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,81064.8
1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,75991.8
1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,76581.0
1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,76553.8
1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,78021.0
1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,78862.4
1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,79450.6
1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,80524.2
1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,79966.2
1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,77447.2
1,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,78899.0
1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,80246.4
1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,80697.0
1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,78314.2
1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,81044.6
1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,79766.4
1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,82786.8
1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,76531.0
1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,77471.4
1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,79591.4
1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,81197.0
1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,80456.8
1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,81203.4
1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,81967.4
1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,82852.2
1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,80602.0
1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,82039.8
1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,80857.2
1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,83480.4
1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,81017.2
1,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,82634.6
1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,82586.2
1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,83246.8
1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,80095.4
1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,78900.8
1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,81575.0
1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,82050.0
1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,82607.6
1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,83165.8
1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,84098.6
1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,84785.8
1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,82559.4
1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,83127.8
1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,83941.6
1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,85634.4
1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,83196.4
1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,84794.4
1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,84971.0
1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,86486.4
1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,80747.4
1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,80967.4
1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,82326.0
1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,83941.6
1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,83475.2
1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,84030.4
1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,84855.4
1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,85593.4
1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,82717.6
1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,82952.8
1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,85327.6
1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,86801.2
1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,84398.6
1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,86079.2
1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,85006.4
1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,87554.2
1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,83417.6
1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,84993.6
1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,83976.8
1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,85530.2
1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,85386.6
1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,85974.0
1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,87048.4
1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,87444.6
1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,84902.0
1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,86392.2
1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,86957.6
1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,88498.8
1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,84819.2
1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,87793.4
1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,86147.6
1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,89301.4
1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,70937.6
1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,71045.2
1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,73137.4
1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,74848.2
1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,73932.2
1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,74827.6
1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,74276.8
1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,76519.8
1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,73919.2
1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,75498.2
1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,75468.6
1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,76899.0
1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,73587.8
1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,76315.0
1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,76168.6
1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,77783.0
1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,74481.4
1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,74569.2
1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,76091.6
1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,77771.4
1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,76932.4
1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,77457.4
1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,78633.0
1,0,1,0,0,1,1,1,0,0,1,1,0,1,1,1,78250.6
1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,77014.4
1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,1,78624.4
1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,78561.2
1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,79878.6
1,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,77744.6
1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,79217.4
1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,79254.6
1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,80923.4
1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,77603.6
1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,1,77546.8
1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,79692.6
1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,81143.6
1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,80568.2
1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,81351.8
1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,82087.4
1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,81925.4
1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,79690.6
1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,80984.2
1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,83552.0
1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,84867.6
1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,81614.8
1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,84142.2
1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,84096.4
1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,85644.2
1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,80689.2
1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,82238.8
1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,79948.0
1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,82643.2
1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,83516.2
1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,83930.6
1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,84989.0
1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,85696.0
1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,81157.0
1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,1,82422.6
1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,84872.2
1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,86517.6
1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,82833.0
1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,85713.2
1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,84450.0
1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,87484.0
1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,70868.4
1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,71078.6
1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,73187.8
1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,73696.8
1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,73243.8
1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,74700.6
1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,75716.2
1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,76395.0
1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,73876.8
1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,75645.2
1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,74495.4
1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,76832.4
1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,74512.0
1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,76304.0
1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,75113.8
1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,77787.0
1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,77535.0
1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,76588.8
